"FileName","FullPath","StartTime","Duration","Deployment","SegStart","SegDur","SiteID","Type"
"AU-BSPM08-130815-121000.wav","/BS12_AU_PM08/08_2013/","130815-121000",600,"BS12_AU_PM08",0,300,"08a","LOW"
"AU-BSPM08-130815-121000.wav","/BS12_AU_PM08/08_2013/","130815-121000",600,"BS12_AU_PM08",300,300,"08a","LOW"
"AU-BSPM08-130815-122000.wav","/BS12_AU_PM08/08_2013/","130815-122000",300,"BS12_AU_PM08",0,300,"08a","LOW"
"AU-BSPM08-130815-160000.wav","/BS12_AU_PM08/08_2013/","130815-160000",600,"BS12_AU_PM08",0,300,"08a","LOW"
"AU-BSPM08-130815-160000.wav","/BS12_AU_PM08/08_2013/","130815-160000",600,"BS12_AU_PM08",300,300,"08a","LOW"
"AU-BSPM08-130815-161000.wav","/BS12_AU_PM08/08_2013/","130815-161000",600,"BS12_AU_PM08",0,300,"08a","LOW"
"AU-BSPM08-130815-161000.wav","/BS12_AU_PM08/08_2013/","130815-161000",600,"BS12_AU_PM08",300,300,"08a","LOW"
"AU-BSPM08-130815-162000.wav","/BS12_AU_PM08/08_2013/","130815-162000",600,"BS12_AU_PM08",0,300,"08a","LOW"
"AU-BSPM08-130815-162000.wav","/BS12_AU_PM08/08_2013/","130815-162000",600,"BS12_AU_PM08",300,300,"08a","LOW"
"AU-BSPM08-130815-163000.wav","/BS12_AU_PM08/08_2013/","130815-163000",600,"BS12_AU_PM08",0,300,"08a","LOW"
"AU-BSPM08-130815-163000.wav","/BS12_AU_PM08/08_2013/","130815-163000",600,"BS12_AU_PM08",300,300,"08a","LOW"
"AU-BSPM08-130815-164000.wav","/BS12_AU_PM08/08_2013/","130815-164000",600,"BS12_AU_PM08",0,300,"08a","LOW"
"AU-BSPM08-130815-164000.wav","/BS12_AU_PM08/08_2013/","130815-164000",600,"BS12_AU_PM08",300,300,"08a","LOW"
"AU-BSPM08-130815-165000.wav","/BS12_AU_PM08/08_2013/","130815-165000",600,"BS12_AU_PM08",0,300,"08a","LOW"
"AU-BSPM08-130815-165000.wav","/BS12_AU_PM08/08_2013/","130815-165000",600,"BS12_AU_PM08",300,300,"08a","LOW"
"AU-BSPM08-130815-170000.wav","/BS12_AU_PM08/08_2013/","130815-170000",600,"BS12_AU_PM08",0,300,"08a","LOW"
"AU-BSPM08-130815-170000.wav","/BS12_AU_PM08/08_2013/","130815-170000",600,"BS12_AU_PM08",300,300,"08a","LOW"
"AU-BSPM08-130815-171000.wav","/BS12_AU_PM08/08_2013/","130815-171000",600,"BS12_AU_PM08",0,300,"08a","LOW"
"AU-BSPM08-130815-171000.wav","/BS12_AU_PM08/08_2013/","130815-171000",600,"BS12_AU_PM08",300,300,"08a","LOW"
"AU-BSPM08-130815-172000.wav","/BS12_AU_PM08/08_2013/","130815-172000",300,"BS12_AU_PM08",0,300,"08a","LOW"
"AU-BSPM08-130815-210000.wav","/BS12_AU_PM08/08_2013/","130815-210000",600,"BS12_AU_PM08",0,300,"08a","LOW"
"AU-BSPM08-130815-210000.wav","/BS12_AU_PM08/08_2013/","130815-210000",600,"BS12_AU_PM08",300,300,"08a","LOW"
"AU-BSPM08-130815-211000.wav","/BS12_AU_PM08/08_2013/","130815-211000",600,"BS12_AU_PM08",0,300,"08a","LOW"
"AU-BSPM08-130815-211000.wav","/BS12_AU_PM08/08_2013/","130815-211000",600,"BS12_AU_PM08",300,300,"08a","LOW"
"AU-BSPM08-130815-212000.wav","/BS12_AU_PM08/08_2013/","130815-212000",600,"BS12_AU_PM08",0,300,"08a","LOW"
"AU-BSPM08-130815-212000.wav","/BS12_AU_PM08/08_2013/","130815-212000",600,"BS12_AU_PM08",300,300,"08a","LOW"
"AU-BSPM08-130815-213000.wav","/BS12_AU_PM08/08_2013/","130815-213000",600,"BS12_AU_PM08",0,300,"08a","LOW"
"AU-BSPM08-130815-214000.wav","/BS12_AU_PM08/08_2013/","130815-214000",600,"BS12_AU_PM08",0,300,"08a","LOW"
"AU-BSPM08-130815-214000.wav","/BS12_AU_PM08/08_2013/","130815-214000",600,"BS12_AU_PM08",300,300,"08a","LOW"
"AU-BSPM08-130815-215000.wav","/BS12_AU_PM08/08_2013/","130815-215000",600,"BS12_AU_PM08",0,300,"08a","LOW"
"AU-BSPM08-130815-215000.wav","/BS12_AU_PM08/08_2013/","130815-215000",600,"BS12_AU_PM08",300,300,"08a","LOW"
"AU-BSPM08-130815-220000.wav","/BS12_AU_PM08/08_2013/","130815-220000",600,"BS12_AU_PM08",0,300,"08a","LOW"
"AU-BSPM08-130815-220000.wav","/BS12_AU_PM08/08_2013/","130815-220000",600,"BS12_AU_PM08",300,300,"08a","LOW"
"AU-BSPM08-130815-221000.wav","/BS12_AU_PM08/08_2013/","130815-221000",600,"BS12_AU_PM08",0,300,"08a","LOW"
"AU-BSPM08-130815-221000.wav","/BS12_AU_PM08/08_2013/","130815-221000",600,"BS12_AU_PM08",300,300,"08a","LOW"
"AU-BSPM08-130815-222000.wav","/BS12_AU_PM08/08_2013/","130815-222000",300,"BS12_AU_PM08",0,300,"08a","LOW"
"AU-BSPM08-130816-020000.wav","/BS12_AU_PM08/08_2013/","130816-020000",600,"BS12_AU_PM08",0,300,"08a","LOW"
"AU-BSPM08-130816-020000.wav","/BS12_AU_PM08/08_2013/","130816-020000",600,"BS12_AU_PM08",300,300,"08a","LOW"
"AU-BSPM08-130816-021000.wav","/BS12_AU_PM08/08_2013/","130816-021000",600,"BS12_AU_PM08",0,300,"08a","LOW"
"AU-BSPM08-130816-021000.wav","/BS12_AU_PM08/08_2013/","130816-021000",600,"BS12_AU_PM08",300,300,"08a","LOW"
"AU-BSPM08-130816-022000.wav","/BS12_AU_PM08/08_2013/","130816-022000",600,"BS12_AU_PM08",0,300,"08a","LOW"
"AU-BSPM08-130816-022000.wav","/BS12_AU_PM08/08_2013/","130816-022000",600,"BS12_AU_PM08",300,300,"08a","LOW"
"AU-BSPM08-130816-023000.wav","/BS12_AU_PM08/08_2013/","130816-023000",600,"BS12_AU_PM08",0,300,"08a","LOW"
"AU-BSPM08-130816-023000.wav","/BS12_AU_PM08/08_2013/","130816-023000",600,"BS12_AU_PM08",300,300,"08a","LOW"
"AU-BSPM08-130816-024000.wav","/BS12_AU_PM08/08_2013/","130816-024000",600,"BS12_AU_PM08",0,300,"08a","LOW"
"AU-BSPM08-130816-024000.wav","/BS12_AU_PM08/08_2013/","130816-024000",600,"BS12_AU_PM08",300,300,"08a","LOW"
