"FileName","FullPath","StartTime","Duration","Deployment","SegStart","SegDur","SiteID","Type"
"AU-BSPM02_b-130117-080000.wav","/BS12_AU_PM02-b/01_2013/","130117-080000",600,"BS12_AU_PM02-b",300,300,"02b","LOW"
"AU-BSPM02_b-130117-081000.wav","/BS12_AU_PM02-b/01_2013/","130117-081000",600,"BS12_AU_PM02-b",0,300,"02b","LOW"
"AU-BSPM02_b-130117-081000.wav","/BS12_AU_PM02-b/01_2013/","130117-081000",600,"BS12_AU_PM02-b",300,300,"02b","LOW"
"AU-BSPM02_b-130117-082000.wav","/BS12_AU_PM02-b/01_2013/","130117-082000",600,"BS12_AU_PM02-b",0,300,"02b","LOW"
"AU-BSPM02_b-130117-082000.wav","/BS12_AU_PM02-b/01_2013/","130117-082000",600,"BS12_AU_PM02-b",300,300,"02b","LOW"
"AU-BSPM02_b-130117-083000.wav","/BS12_AU_PM02-b/01_2013/","130117-083000",600,"BS12_AU_PM02-b",0,300,"02b","LOW"
"AU-BSPM02_b-130117-083000.wav","/BS12_AU_PM02-b/01_2013/","130117-083000",600,"BS12_AU_PM02-b",300,300,"02b","LOW"
"AU-BSPM02_b-130117-084000.wav","/BS12_AU_PM02-b/01_2013/","130117-084000",600,"BS12_AU_PM02-b",0,300,"02b","LOW"
"AU-BSPM02_b-130117-084000.wav","/BS12_AU_PM02-b/01_2013/","130117-084000",600,"BS12_AU_PM02-b",300,300,"02b","LOW"
"AU-BSPM02_b-130117-085000.wav","/BS12_AU_PM02-b/01_2013/","130117-085000",600,"BS12_AU_PM02-b",0,300,"02b","LOW"
"AU-BSPM02_b-130117-085000.wav","/BS12_AU_PM02-b/01_2013/","130117-085000",600,"BS12_AU_PM02-b",300,300,"02b","LOW"
"AU-BSPM02_b-130117-090000.wav","/BS12_AU_PM02-b/01_2013/","130117-090000",600,"BS12_AU_PM02-b",0,300,"02b","LOW"
"AU-BSPM02_b-130117-090000.wav","/BS12_AU_PM02-b/01_2013/","130117-090000",600,"BS12_AU_PM02-b",300,300,"02b","LOW"
"AU-BSPM02_b-130117-091000.wav","/BS12_AU_PM02-b/01_2013/","130117-091000",600,"BS12_AU_PM02-b",0,300,"02b","LOW"
"AU-BSPM02_b-130117-091000.wav","/BS12_AU_PM02-b/01_2013/","130117-091000",600,"BS12_AU_PM02-b",300,300,"02b","LOW"
"AU-BSPM02_b-130117-092000.wav","/BS12_AU_PM02-b/01_2013/","130117-092000",600,"BS12_AU_PM02-b",0,300,"02b","LOW"
"AU-BSPM02_b-130117-092000.wav","/BS12_AU_PM02-b/01_2013/","130117-092000",600,"BS12_AU_PM02-b",300,300,"02b","LOW"
"AU-BSPM02_b-130117-093000.wav","/BS12_AU_PM02-b/01_2013/","130117-093000",600,"BS12_AU_PM02-b",0,300,"02b","LOW"
"AU-BSPM02_b-130117-093000.wav","/BS12_AU_PM02-b/01_2013/","130117-093000",600,"BS12_AU_PM02-b",300,300,"02b","LOW"
"AU-BSPM02_b-130117-094000.wav","/BS12_AU_PM02-b/01_2013/","130117-094000",600,"BS12_AU_PM02-b",0,300,"02b","LOW"
"AU-BSPM02_b-130117-094000.wav","/BS12_AU_PM02-b/01_2013/","130117-094000",600,"BS12_AU_PM02-b",300,300,"02b","LOW"
"AU-BSPM02_b-130117-095000.wav","/BS12_AU_PM02-b/01_2013/","130117-095000",600,"BS12_AU_PM02-b",0,300,"02b","LOW"
"AU-BSPM02_b-130117-095000.wav","/BS12_AU_PM02-b/01_2013/","130117-095000",600,"BS12_AU_PM02-b",300,300,"02b","LOW"
"AU-BSPM02_b-130117-100000.wav","/BS12_AU_PM02-b/01_2013/","130117-100000",600,"BS12_AU_PM02-b",0,300,"02b","LOW"
"AU-BSPM02_b-130117-100000.wav","/BS12_AU_PM02-b/01_2013/","130117-100000",600,"BS12_AU_PM02-b",300,300,"02b","LOW"
"AU-BSPM02_b-130117-101000.wav","/BS12_AU_PM02-b/01_2013/","130117-101000",300,"BS12_AU_PM02-b",0,300,"02b","LOW"
"AU-BSPM02_b-130117-130000.wav","/BS12_AU_PM02-b/01_2013/","130117-130000",600,"BS12_AU_PM02-b",0,300,"02b","LOW"
"AU-BSPM02_b-130117-130000.wav","/BS12_AU_PM02-b/01_2013/","130117-130000",600,"BS12_AU_PM02-b",300,300,"02b","LOW"
"AU-BSPM02_b-130117-131000.wav","/BS12_AU_PM02-b/01_2013/","130117-131000",600,"BS12_AU_PM02-b",0,300,"02b","LOW"
"AU-BSPM02_b-130117-131000.wav","/BS12_AU_PM02-b/01_2013/","130117-131000",600,"BS12_AU_PM02-b",300,300,"02b","LOW"
