"FileName","FullPath","StartTime","Duration","Deployment","SiteID"
"AU-AWBS02-150816-221000.wav","/AW14_AU_BS02/08_2015/","150816-221000","600","AW14_AU_BS02","BS2"
"AU-AWBS02-150817-184000.wav","/AW14_AU_BS02/08_2015/","150817-184000","600","AW14_AU_BS02","BS2"
"AU-AWBS02-150818-094000.wav","/AW14_AU_BS02/08_2015/","150818-094000","600","AW14_AU_BS02","BS2"
"AU-AWBS02-150819-203000.wav","/AW14_AU_BS02/08_2015/","150819-203000","600","AW14_AU_BS02","BS2"
"AU-AWBS02-150819-204000.wav","/AW14_AU_BS02/08_2015/","150819-204000","600","AW14_AU_BS02","BS2"
"AU-AWBS02-150821-020000.wav","/AW14_AU_BS02/08_2015/","150821-020000","600","AW14_AU_BS02","BS2"
"AU-AWBS02-150821-024000.wav","/AW14_AU_BS02/08_2015/","150821-024000","600","AW14_AU_BS02","BS2"
"AU-AWBS02-150822-084000.wav","/AW14_AU_BS02/08_2015/","150822-084000","600","AW14_AU_BS02","BS2"
"AU-AWBS02-150822-133000.wav","/AW14_AU_BS02/08_2015/","150822-133000","600","AW14_AU_BS02","BS2"
"AU-AWBS02-150822-135000.wav","/AW14_AU_BS02/08_2015/","150822-135000","600","AW14_AU_BS02","BS2"
"AU-AWBS02-150822-141000.wav","/AW14_AU_BS02/08_2015/","150822-141000","600","AW14_AU_BS02","BS2"
"AU-AWBS02-150823-140000.wav","/AW14_AU_BS02/08_2015/","150823-140000","600","AW14_AU_BS02","BS2"
"AU-AWBS02-150823-200000.wav","/AW14_AU_BS02/08_2015/","150823-200000","600","AW14_AU_BS02","BS2"
"AU-AWBS02-150823-201000.wav","/AW14_AU_BS02/08_2015/","150823-201000","600","AW14_AU_BS02","BS2"
"AU-AWBS02-150824-001000.wav","/AW14_AU_BS02/08_2015/","150824-001000","600","AW14_AU_BS02","BS2"
"AU-AWBS02-150825-165000.wav","/AW14_AU_BS02/08_2015/","150825-165000","600","AW14_AU_BS02","BS2"
"AU-AWBS02-150828-092000.wav","/AW14_AU_BS02/08_2015/","150828-092000","600","AW14_AU_BS02","BS2"
"AU-AWBS02-150828-094000.wav","/AW14_AU_BS02/08_2015/","150828-094000","600","AW14_AU_BS02","BS2"
