"FileName","FullPath","StartTime","Duration","Deployment","SiteID"
"AU-BSPM02_a-150801-084000.wav","/BS15_AU_PM02-a/08_2015/","150801-084000","600","BS15_AU_PM02-a","02a"
"AU-BSPM02_a-150801-085000.wav","/BS15_AU_PM02-a/08_2015/","150801-085000","600","BS15_AU_PM02-a","02a"
"AU-BSPM02_a-150801-090000.wav","/BS15_AU_PM02-a/08_2015/","150801-090000","600","BS15_AU_PM02-a","02a"
"AU-BSPM02_a-150801-091000.wav","/BS15_AU_PM02-a/08_2015/","150801-091000","600","BS15_AU_PM02-a","02a"
"AU-BSPM02_a-150801-130000.wav","/BS15_AU_PM02-a/08_2015/","150801-130000","600","BS15_AU_PM02-a","02a"
"AU-BSPM02_a-150801-131000.wav","/BS15_AU_PM02-a/08_2015/","150801-131000","600","BS15_AU_PM02-a","02a"
"AU-BSPM02_a-150801-132000.wav","/BS15_AU_PM02-a/08_2015/","150801-132000","600","BS15_AU_PM02-a","02a"
"AU-BSPM02_a-150801-133000.wav","/BS15_AU_PM02-a/08_2015/","150801-133000","600","BS15_AU_PM02-a","02a"
"AU-BSPM02_a-150801-135000.wav","/BS15_AU_PM02-a/08_2015/","150801-135000","600","BS15_AU_PM02-a","02a"
"AU-BSPM02_a-150801-140000.wav","/BS15_AU_PM02-a/08_2015/","150801-140000","600","BS15_AU_PM02-a","02a"
"AU-BSPM02_a-150801-182000.wav","/BS15_AU_PM02-a/08_2015/","150801-182000","600","BS15_AU_PM02-a","02a"
"AU-BSPM02_a-150802-100000.wav","/BS15_AU_PM02-a/08_2015/","150802-100000","600","BS15_AU_PM02-a","02a"
"AU-BSPM02_a-150808-105000.wav","/BS15_AU_PM02-a/08_2015/","150808-105000","600","BS15_AU_PM02-a","02a"
"AU-BSPM02_a-150808-200000.wav","/BS15_AU_PM02-a/08_2015/","150808-200000","600","BS15_AU_PM02-a","02a"
"AU-BSPM02_a-150808-210000.wav","/BS15_AU_PM02-a/08_2015/","150808-210000","600","BS15_AU_PM02-a","02a"
"AU-BSPM02_a-150808-211000.wav","/BS15_AU_PM02-a/08_2015/","150808-211000","600","BS15_AU_PM02-a","02a"
"AU-BSPM02_a-150809-115000.wav","/BS15_AU_PM02-a/08_2015/","150809-115000","600","BS15_AU_PM02-a","02a"
"AU-BSPM02_a-150809-165000.wav","/BS15_AU_PM02-a/08_2015/","150809-165000","600","BS15_AU_PM02-a","02a"
